id,company,title,season,season_inferred,seasons,program,remote,category,location,sponsorship,h1b_approvals,salary,skills,posted_at,posted_at_source,first_seen_at,url
workable:connectprep:D1C67258C0,ConnectPrep,Data Analyst Internship,Not stated,True,,Internship,yes,Data & ML/AI,"Washington, District of Columbia, United States (Remote)",citizens-only,,,Python; SQL; Pandas; Tableau,2026-08-13T00:00:00.000Z,date_only,2026-08-13T03:45:30Z,https://apply.workable.com/connectprep/j/D1C67258C0/
workday:crowe:/job/Chicago-IL-USA/AI-Engineering-Intern_R-51782,Crowe,AI Engineering Intern,Not stated,True,,Internship,,Data & ML/AI,Chicago IL USA,unknown,37,$27–$42/hr,Python; PyTorch; TensorFlow; LLMs; AWS; GCP; Azure; Kubernetes,2026-08-13T00:00:00Z,date_only,2026-08-13T19:31:29Z,https://crowe.wd12.myworkdayjobs.com/external_careers/job/Chicago-IL-USA/AI-Engineering-Intern_R-51782
workday:crowe:/job/Chicago-IL-USA/AI-Functional-Intern_R-71008,Crowe,AI Functional Intern,Not stated,True,,Internship,,Data & ML/AI,Chicago IL USA,unknown,37,$27–$42/hr,LLMs; Azure,2026-08-13T00:00:00Z,date_only,2026-08-13T19:31:29Z,https://crowe.wd12.myworkdayjobs.com/external_careers/job/Chicago-IL-USA/AI-Functional-Intern_R-71008
workday:flir:/job/US---Huntsville-AL/NHRC-Software-Engineering-Internship--Summer-2027-_REQ36193,Teledyne,NHRC Software Engineering Internship (Summer 2027),Summer 2027,False,,Internship,,Software,"US - Huntsville, AL",citizens-only,,,Java; C++; C#; .NET; Azure,2026-08-13T00:00:00Z,date_only,2026-08-13T19:31:29Z,https://flir.wd1.myworkdayjobs.com/flircareers/job/US---Huntsville-AL/NHRC-Software-Engineering-Internship--Summer-2027-_REQ36193
workday:flir:/job/US---Huntsville-AL/NHRC-Software-Engineering-Internship--Summer-2027-_REQ36194-2,Teledyne,NHRC Software Engineering Internship (Summer 2027),Summer 2027,False,,Internship,,Software,"US - Huntsville, AL",citizens-only,,,Java; C++; C#; .NET; Azure,2026-08-13T00:00:00Z,date_only,2026-08-13T19:31:29Z,https://flir.wd1.myworkdayjobs.com/flircareers/job/US---Huntsville-AL/NHRC-Software-Engineering-Internship--Summer-2027-_REQ36194-2
oracle:eeho.fa.us2.oraclecloud.com:342415,Oracle,Platform Software Engineer 1 - Full-time Intern Conversion,Not stated,True,,Internship,,Software,United States,unknown,,,C++; JavaScript; SQL,2026-08-12,date_only,2026-08-12T22:05:13Z,https://eeho.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_45001/job/342415
smartrecruiters:WesternDigital:744000143171017,Western Digital,Summer 2027 Intern - Software Engineering,Summer 2027,False,,Internship,,Software,"San Jose, CA, United States",unknown,,,Python; Java; C++; Go; JavaScript; SQL; Linux; Git,2026-08-12T19:38:42.100Z,exact,2026-08-12T20:42:58Z,https://jobs.smartrecruiters.com/WesternDigital/744000143171017
workday:americanfidelity:/job/Oklahoma-City-Oklahoma/Software-Dev-Internship_JR1005,American Fidelity,Software Dev Internship (OKC local only),Not stated,True,,Internship,,Software,"Oklahoma City, Oklahoma",unknown,,,,2026-08-12T00:00:00Z,date_only,2026-08-12T16:47:03Z,https://americanfidelity.wd5.myworkdayjobs.com/External/job/Oklahoma-City-Oklahoma/Software-Dev-Internship_JR1005
workday:gdit:/job/USA-MD-Annapolis-Junction/Summer-2027-Software-Developer-Internship_RQ225717-1,General Dynamics Information Technology,Summer 2027 Software Developer Internship,Summer 2027,False,,Internship,,Software,USA MD Annapolis Junction,citizens-only,28,,Python; Java; C++; Rust; TypeScript; JavaScript,2026-08-12T00:00:00Z,date_only,2026-08-12T14:20:21Z,https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-MD-Annapolis-Junction/Summer-2027-Software-Developer-Internship_RQ225717-1
workday:globalhr:/job/US-IA-CEDAR-RAPIDS-137--855-35Th-St-NE--BLDG-137/Software-Engineering-Intern--Summer-2027-_01865875,RTX,Software Engineering Intern (Summer 2027),Summer 2027,False,,Internship,,Software,US-IA-CEDAR RAPIDS-137 ~ 855 35Th St NE ~ BLDG 137,citizens-only,,,Python; Rust,2026-08-12T00:00:00Z,date_only,2026-08-12T16:47:03Z,https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-137--855-35Th-St-NE--BLDG-137/Software-Engineering-Intern--Summer-2027-_01865875
workday:marmon:/job/Chicago-IL/AI-Project-Management-Intern_JR0000045089-1,Marmon Holdings,AI Project Management Intern,Not stated,True,,Internship,,Data & ML/AI,"Chicago, IL",unknown,,,,2026-08-12T00:00:00Z,date_only,2026-08-12T14:20:21Z,https://marmon.wd501.myworkdayjobs.com/Marmon_Careers/job/Chicago-IL/AI-Project-Management-Intern_JR0000045089-1
workday:northwesternmutual:/job/Milwaukee-WI-Corporate/Public-Investments-Quantitative-Analyst-Intern--Summer-2027_JR-45807,Northwestern Mutual,"Public Investments Quantitative Analyst Intern, Summer 2027",Summer 2027,False,,Internship,,Quant,"Milwaukee, WI Corporate",unknown,,,Python; SQL; dbt; Snowflake; Tableau,2026-08-12T00:00:00Z,date_only,2026-08-12T20:42:58Z,https://northwesternmutual.wd5.myworkdayjobs.com/corporate-careers/job/Milwaukee-WI-Corporate/Public-Investments-Quantitative-Analyst-Intern--Summer-2027_JR-45807
smartrecruiters:BoschGroup:744000142898574,Bosch,"Powertrain Controls Software Engineering Intern (6-Months, Full-Time)",Not stated,True,,Internship,,Software,"Farmington Hills, MI, United States",unknown,188,,MATLAB; Linux,2026-08-11T14:49:56.410Z,exact,2026-08-11T15:29:27Z,https://jobs.smartrecruiters.com/BoschGroup/744000142898574
workday:bah:/job/McLean-VA/AI-RAN-Telecommunications-Engineer-Intern_R0246869,Booz Allen,AI RAN Telecommunications Engineer Intern,Not stated,True,,Internship,,Data & ML/AI,"McLean, VA",citizens-only,,$108k/yr,Python; C++; PyTorch; TensorFlow; Kubernetes,2026-08-11T00:00:00Z,date_only,2026-08-11T18:48:51Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/McLean-VA/AI-RAN-Telecommunications-Engineer-Intern_R0246869
workday:copart:/job/Dallas-TX---Headquarters/Data-Analytics-Engineer-Intern_JR110584,Copart,Data Analytics Engineer Intern,Not stated,True,,Internship,,Data & ML/AI,"Dallas, TX - Headquarters",unknown,83,,,2026-08-11T00:00:00Z,relative_derived,2026-08-11T22:16:00Z,https://copart.wd12.myworkdayjobs.com/copart/job/Dallas-TX---Headquarters/Data-Analytics-Engineer-Intern_JR110584
workday:hp:/job/Spring-Texas-United-States-of-America/Enterprise-Operations-Software-Internship_3167271-2,Hewlett Packard (HP),Enterprise Operations Software Internship,Summer 2027,False,,Internship,,Software,"Spring, Texas, United States of America",no-sponsorship,,$31–$37/hr,Python; Java; C++; SQL; Swift; Kotlin; Ruby; Bash,2026-08-11T00:00:00Z,date_only,2026-08-11T23:14:04Z,https://hp.wd5.myworkdayjobs.com/ExternalCareerSite/job/Spring-Texas-United-States-of-America/Enterprise-Operations-Software-Internship_3167271-2
greenhouse:dvtrading:4719119005,DV Trading,Software Engineer Intern - Summer 2027 (DV Commodities),Summer 2027,False,,Internship,,Software,New York,unknown,,$50/hr,Python; C++,2026-08-10T18:40:33-04:00,exact,2026-08-10T23:08:13Z,https://job-boards.greenhouse.io/dvtrading/jobs/4719119005
oracle:fa-esgu-saasfaprod1.fa.ocs.oraclecloud.com:23339,Montenson,AI Intern,Summer 2027,False,,Internship,,Data & ML/AI,"MN, United States",no-sponsorship,,,LLMs; Computer Vision,2026-08-10,date_only,2026-08-10T16:43:21Z,https://fa-esgu-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/23339
workday:bah:/job/McLean-VA/AI-RAN-Telecommunications-Engineer-Intern_R0246415,Booz Allen,AI RAN Telecommunications Engineer Intern,Not stated,True,,Internship,,Data & ML/AI,"McLean, VA",citizens-only,,$108k/yr,Python; C++; PyTorch; TensorFlow; Kubernetes,2026-08-10T00:00:00Z,date_only,2026-08-10T18:45:54Z,https://bah.wd1.myworkdayjobs.com/bah_jobs/job/McLean-VA/AI-RAN-Telecommunications-Engineer-Intern_R0246415
workday:canadiansolar:/job/Walnut-Creek-CA/Intern--IT-Infrastructure-Support_10001383,Canadian Solar,"Intern, IT Infrastructure Support",Not stated,True,,Internship,,Software,"Walnut Creek, CA",unknown,,$20–$25/hr,Azure,2026-08-10T00:00:00Z,date_only,2026-08-10T17:48:11Z,https://canadiansolar.wd5.myworkdayjobs.com/CanadianSolar/job/Walnut-Creek-CA/Intern--IT-Infrastructure-Support_10001383
workday:ing:/job/New-York/Summer-2027-Internship---Tech--Information-Security-_REQ-10119620,ING,Summer 2027 Internship - Tech (Information Security),Summer 2027,False,,Internship,,Security,New York,unknown,,$35/hr,Python,2026-08-10T00:00:00Z,date_only,2026-08-10T14:17:59Z,https://ing.wd3.myworkdayjobs.com/icsgblcor/job/New-York/Summer-2027-Internship---Tech--Information-Security-_REQ-10119620
workday:ing:/job/New-York/Summer-2027-Internship---Tech--Infrastructure-_REQ-10119621,ING,Summer 2027 Internship - Tech (Infrastructure),Summer 2027,False,,Internship,,Software,New York,unknown,,$35/hr,Python; Azure; Git,2026-08-10T00:00:00Z,date_only,2026-08-10T14:17:59Z,https://ing.wd3.myworkdayjobs.com/icsgblcor/job/New-York/Summer-2027-Internship---Tech--Infrastructure-_REQ-10119621
greenhouse:thenuclearcompany:5383163008,The Nuclear Company,Fall 2026 AI/ML Engineering Intern,Fall 2026,False,,Internship,,Data & ML/AI,"Washington, DC",citizens-only,,,Python; PyTorch; LLMs; AWS,2026-08-07T14:09:12-04:00,exact,2026-08-07T18:45:14Z,https://job-boards.greenhouse.io/thenuclearcompany/jobs/5383163008
greenhouse:thenuclearcompany:5383231008,The Nuclear Company,Summer 2027 AI/ML Engineering Intern,Summer 2027,False,,Internship,,Data & ML/AI,"Washington, DC",citizens-only,,,Python; PyTorch; LLMs; AWS,2026-08-07T14:07:45-04:00,exact,2026-08-07T18:45:14Z,https://job-boards.greenhouse.io/thenuclearcompany/jobs/5383231008
greenhouse:thenuclearcompany:5383236008,The Nuclear Company,Summer 2027 Software Engineering Intern,Summer 2027,False,,Internship,,Software,"Washington, DC",citizens-only,,,Python; Java; C++; Rust; TypeScript; LLMs; AWS,2026-08-07T14:08:35-04:00,exact,2026-08-07T18:45:14Z,https://job-boards.greenhouse.io/thenuclearcompany/jobs/5383236008
greenhouse:thenuclearcompany:5383244008,The Nuclear Company,Summer 2027 Data Science Intern,Summer 2027,False,,Internship,,Data & ML/AI,"Washington, DC",citizens-only,,,Python; SQL; scikit-learn; Pandas; AWS,2026-08-07T14:08:02-04:00,exact,2026-08-07T18:45:14Z,https://job-boards.greenhouse.io/thenuclearcompany/jobs/5383244008
workday:copart:/job/Dallas-TX---Headquarters/Database-Engineering-Intern_JR109636,Copart,Database Engineering Intern,Not stated,True,,Internship,,Software,"Dallas, TX - Headquarters",unknown,83,,Python; JavaScript; SQL; Pandas; HTML/CSS; Django; Flask; Linux,2026-08-07T00:00:00Z,date_only,2026-08-07T17:47:50Z,https://copart.wd12.myworkdayjobs.com/copart/job/Dallas-TX---Headquarters/Database-Engineering-Intern_JR109636
workday:copart:/job/Dallas-TX---Headquarters/Software-Engineering-Intern_JR101510,Copart,Software Engineering Intern,Not stated,True,,Internship,,Software,"Dallas, TX - Headquarters",unknown,83,,Python; Java; TypeScript; JavaScript; SQL; LLMs; React; Next.js,2026-08-07T00:00:00Z,date_only,2026-08-07T17:47:50Z,https://copart.wd12.myworkdayjobs.com/copart/job/Dallas-TX---Headquarters/Software-Engineering-Intern_JR101510
workday:gdit:/job/USA-VA-Falls-Church/Summer-2027-AI-Machine-Learning-Internship--DC-Metro-Area_RQ225912,General Dynamics Information Technology,PTOC  AI/Machine Learning Internship -DC Metro Area,Summer 2027,False,,Internship,,Data & ML/AI,USA VA Falls Church,citizens-only,28,,Python,2026-08-07T00:00:00Z,date_only,2026-08-07T20:39:05Z,https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-VA-Falls-Church/Summer-2027-AI-Machine-Learning-Internship--DC-Metro-Area_RQ225912
workday:jj:/job/Cincinnati-Ohio-United-States-of-America/Software-Engineer-Coop_R-092820,Johnson & Johnson,Software Engineer Coop,Fall 2026,False,,Co-op,,Software,"Cincinnati, Ohio, United States of America",no-sponsorship,8,,Python; C++; Linux,2026-08-07T00:00:00Z,date_only,2026-08-07T17:47:50Z,https://jj.wd5.myworkdayjobs.com/JJ/job/Cincinnati-Ohio-United-States-of-America/Software-Engineer-Coop_R-092820
ashby:centerfield:1d7eacc1-37f7-478c-9b0a-fa7974f1a9e4,Centerfield,Frontend Engineer Intern (6 month internship),Not stated,True,,Internship,,Software,"Los Angeles, California",unknown,,$30 per hour,Java; TypeScript; JavaScript; React; Next.js; Node.js; HTML/CSS; AWS,2026-08-06T20:03:54.164+00:00,exact,2026-08-07T00:29:49Z,https://jobs.ashbyhq.com/centerfield/1d7eacc1-37f7-478c-9b0a-fa7974f1a9e4
oracle:fa-evmr-saasfaprod1.fa.ocs.oraclecloud.com:39284,Nokia,AI R&D Engineer Co-op,Not stated,True,,Co-op,,Data & ML/AI,United States,unknown,,,PyTorch; TensorFlow; Kafka,2026-08-06,date_only,2026-08-07T00:29:49Z,https://fa-evmr-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/39284
oracle:fa-evmr-saasfaprod1.fa.ocs.oraclecloud.com:39285,Nokia,AI R&D Engineer Co-op,Not stated,True,,Co-op,,Data & ML/AI,United States,unknown,,,PyTorch; TensorFlow; Kafka,2026-08-06,date_only,2026-08-07T00:29:49Z,https://fa-evmr-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/39285
oracle:fa-evmr-saasfaprod1.fa.ocs.oraclecloud.com:39286,Nokia,AI R&D Engineer Co-op,Not stated,True,,Co-op,,Data & ML/AI,United States,unknown,,,PyTorch; TensorFlow; Kafka,2026-08-06,date_only,2026-08-07T00:29:49Z,https://fa-evmr-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/39286
oracle:fa-evmr-saasfaprod1.fa.ocs.oraclecloud.com:39287,Nokia,AI R&D Engineering Co-op,Not stated,True,,Co-op,,Data & ML/AI,United States,unknown,,,PyTorch; TensorFlow; Kafka,2026-08-06,date_only,2026-08-07T00:29:49Z,https://fa-evmr-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/39287
oracle:fa-evmr-saasfaprod1.fa.ocs.oraclecloud.com:39288,Nokia,AI R&D Engineering Co-op,Not stated,True,,Co-op,,Data & ML/AI,United States,unknown,,,PyTorch; TensorFlow; Kafka,2026-08-06,date_only,2026-08-07T00:29:49Z,https://fa-evmr-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/39288
workday:gdit:/job/USA-MD-Annapolis-Junction/Summer-2027-Software-Developer-Internship_RQ225450-1,General Dynamics Information Technology,Summer 2027 Software Developer Internship,Summer 2027,False,,Internship,,Software,USA MD Annapolis Junction,citizens-only,28,,Python; Java; C++; Rust; TypeScript; JavaScript,2026-08-06T00:00:00Z,date_only,2026-08-07T10:45:44Z,https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-MD-Annapolis-Junction/Summer-2027-Software-Developer-Internship_RQ225450-1
workday:gdit:/job/USA-MD-Annapolis-Junction/Summer-2027-Software-Developer-Internship_RQ225456-1,General Dynamics Information Technology,Summer 2027 Software Developer Internship,Summer 2027,False,,Internship,,Software,USA MD Annapolis Junction,citizens-only,28,,Python; Java; C++; Rust; TypeScript; JavaScript,2026-08-06T00:00:00Z,date_only,2026-08-07T10:45:44Z,https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-MD-Annapolis-Junction/Summer-2027-Software-Developer-Internship_RQ225456-1
workday:gdit:/job/USA-MD-Annapolis-Junction/Summer-2027-Software-Developer-Internship_RQ225469-1,General Dynamics Information Technology,Summer 2027 Software Developer Internship,Summer 2027,False,,Internship,,Software,USA MD Annapolis Junction,citizens-only,28,,Python; Java; C++; Rust; TypeScript; JavaScript,2026-08-06T00:00:00Z,date_only,2026-08-07T10:45:44Z,https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-MD-Annapolis-Junction/Summer-2027-Software-Developer-Internship_RQ225469-1
workday:kbr:/job/Houston-Texas/Software-Intern_R2127863,KBR,Software Intern,Not stated,True,,Internship,,Software,"Houston, Texas",unknown,12,,Python; C#; JavaScript; HTML/CSS,2026-08-06T00:00:00Z,date_only,2026-08-06T14:08:27Z,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Houston-Texas/Software-Intern_R2127863
workday:warnerbros:/job/CA-Burbank-Bldg-700-Second-Century-Tower-1/Bleacher-Report-Social-Programming-Intern--LA---Fall-2026_R000107469,Warner Bros.,Bleacher Report Social Programming Intern: LA - Fall 2026,Fall 2026,False,,Internship,,Software,"CA Burbank Bldg. 700, Second Century, Tower 1",unknown,,$19/hr,,2026-08-06T00:00:00Z,date_only,2026-08-07T00:29:49Z,https://warnerbros.wd5.myworkdayjobs.com/global/job/CA-Burbank-Bldg-700-Second-Century-Tower-1/Bleacher-Report-Social-Programming-Intern--LA---Fall-2026_R000107469
greenhouse:roblox:8072713,Roblox,[Summer 2027] Software Engineer Intern,Summer 2027,False,,Internship,,Software,"San Mateo, CA, United States",unknown,186,,Python; Java; C++; C#; Swift; Ruby; LLMs; Node.js,2026-08-05T12:03:16-04:00,exact,2026-08-05T16:21:44Z,https://careers.roblox.com/jobs/8072713?gh_jid=8072713
workday:gdit:/job/USA-VA-Falls-Church---3150-Fairview-Park-Dr-VAS095/GDIT-2027-Summer-AI---ML-Internship_RQ225401,General Dynamics Information Technology,GDIT 2027 Summer AI / ML Internship,Summer 2027,False,,Internship,,Data & ML/AI,USA VA Falls Church - 3150 Fairview Park Dr (VAS095),citizens-only,28,,,2026-08-05T00:00:00Z,date_only,2026-08-07T10:45:44Z,https://gdit.wd5.myworkdayjobs.com/external_career_site/job/USA-VA-Falls-Church---3150-Fairview-Park-Dr-VAS095/GDIT-2027-Summer-AI---ML-Internship_RQ225401
workday:nvidia:/job/US-CA-Santa-Clara/Software-Engineering-Intern--Dynamo---Fall-2026_JR2022295,NVIDIA,"Software Engineering Intern, Dynamo - Fall 2026",Fall 2026,False,,Internship,,Software,"US, CA, Santa Clara",unknown,1526,,Python; Go; Rust; LLMs; Kubernetes; Git,2026-08-05T00:00:00Z,date_only,2026-08-05T20:13:06Z,https://nvidia.wd5.myworkdayjobs.com/NVIDIAExternalCareerSite/job/US-CA-Santa-Clara/Software-Engineering-Intern--Dynamo---Fall-2026_JR2022295
lever:belvederetrading:10746b3d-1760-4573-9b63-b93f5a5e4fc0,Belvedere Trading,Software Engineer Intern - Summer 2027,Summer 2027,False,,Internship,,Software,"Chicago, Illinois",unknown,,"130,000 USD/yr",Java; C++; C#,2026-08-04T17:01:40Z,exact,2026-08-07T17:47:50Z,https://jobs.lever.co/belvederetrading/10746b3d-1760-4573-9b63-b93f5a5e4fc0
lever:belvederetrading:cbde47db-c60b-4339-a8f4-a8e4f30505ab,Belvedere Trading,Quantitative Trading Intern - Summer 2027,Summer 2027,False,,Internship,,Quant,"Chicago, Illinois",unknown,,"140,000 USD/yr",Python; C++; C#,2026-08-04T17:27:58Z,exact,2026-08-07T17:47:50Z,https://jobs.lever.co/belvederetrading/cbde47db-c60b-4339-a8f4-a8e4f30505ab
lever:diversified-automation:827a092d-b8a3-4ca9-a84a-e8c236d1aabc,Diversified Automation,Software Engineering Co-op,Not stated,True,,Co-op,,Software,"Louisville, KY",unknown,,,,2026-08-04T14:16:00Z,exact,2026-08-04T16:34:38Z,https://jobs.lever.co/diversified-automation/827a092d-b8a3-4ca9-a84a-e8c236d1aabc
oracle:jpmc.fa.oraclecloud.com:210774038,JPMorganChase,2027 Quantitative Research – Markets – Summer Internship - Analyst – United States,Summer 2027,False,,Internship,,Quant,"New York, NY, United States",unknown,4656,,Python; C++,2026-08-04,date_only,2026-08-07T00:49:01Z,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/210774038
oracle:jpmc.fa.oraclecloud.com:210774061,JPMorganChase,2027 Quantitative Research – Markets – Summer Internship - Associate– United States,Summer 2027,False,,Internship,,Quant,"New York, NY, United States",unknown,4656,,Python; C++,2026-08-04,date_only,2026-08-07T00:49:01Z,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/210774061
oracle:jpmc.fa.oraclecloud.com:210774074,JPMorganChase,2027 Quantitative Research – Asset Management – Summer Internship – Analyst - United States,Summer 2027,False,,Internship,,Quant,"New York, NY, United States",unknown,4656,,Python; Java; C++; SQL; MATLAB; Tableau,2026-08-04,date_only,2026-08-07T00:49:01Z,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/210774074
workday:thales:/job/Texas/AppSec-Product-Support-Intern_R0328978-1,Thales,AppSec Product Support Intern,Not stated,True,,Internship,,Security,Texas,unknown,,,,2026-08-04T00:00:00Z,date_only,2026-08-04T18:17:11Z,https://thales.wd3.myworkdayjobs.com/careers/job/Texas/AppSec-Product-Support-Intern_R0328978-1
oracle:jpmc.fa.oraclecloud.com:210773759,JPMorganChase,Code for Good Hackathon - Software Engineer Program - 2027 Summer Internship – United States,Summer 2027,False,,Internship,,Software,"Chicago, IL, United States; Columbus, OH, United States; Houston, TX, United States; Jersey City, NJ, United States; New York, NY, United States; Palo Alto, CA, United States; Plano, TX, United States; Wilmington, DE, United States; Tampa, FL, United States",unknown,4656,,,2026-08-03,date_only,2026-08-03T06:26:44Z,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/210773759
oracle:jpmc.fa.oraclecloud.com:210773869,JPMorganChase,2027 Data & AI Program - Summer Internship - Analyst - United States,Summer 2027,False,,Internship,,Data & ML/AI,"Chicago, IL, United States; Columbus, OH, United States; Wilmington, DE, United States; Plano, TX, United States; New York, NY, United States; Jersey City, NJ, United States; Newark, DE, United States; Palo Alto, CA, United States",unknown,4656,,Python; SQL; LLMs; AWS; Databricks; Snowflake,2026-08-03,date_only,2026-08-03T06:26:44Z,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/210773869
oracle:jpmc.fa.oraclecloud.com:210773978,JPMorganChase,2027 Quantitative Research - Risk and Treasury - Summer Internship - Associate - United States,Summer 2027,False,,Internship,,Quant,"New York, NY, United States; Plano, TX, United States; Chicago, IL, United States",unknown,4656,,Python; C++; SQL; MATLAB,2026-08-03,date_only,2026-08-07T00:49:01Z,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/210773978
oracle:jpmc.fa.oraclecloud.com:210775223,JPMorganChase,Data for Good Hackathon - Data & AI Program - 2027 Summer Internship - United States,Summer 2027,False,,Internship,,Data & ML/AI,"Chicago, IL, United States; Columbus, OH, United States; Wilmington, DE, United States; Plano, TX, United States; New York, NY, United States; Jersey City, NJ, United States; Palo Alto, CA, United States; Newark, DE, United States",unknown,4656,,Python; SQL; LLMs; AWS; Databricks; Snowflake,2026-08-03,date_only,2026-08-03T06:26:44Z,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/210775223
smartrecruiters:BoschGroup:744000141302469,Bosch,AI and SW Development Engineering Intern,Not stated,True,,Internship,,Data & ML/AI,"Plymouth, MI, United States",unknown,188,,Python; C++; Computer Vision; Git,2026-08-03T15:51:53.799Z,exact,2026-08-03T16:08:36Z,https://jobs.smartrecruiters.com/BoschGroup/744000141302469
workday:cnoinc:/job/Carmel-IN/Artificial-Intelligence--AI--IT-Intern-2027---REMOTE_JR170389,CNO Financial Group,Artificial Intelligence (AI) IT Intern 2027 - REMOTE,Summer 2027,False,,Internship,yes,Data & ML/AI,"Carmel, IN",unknown,,,,2026-08-03T00:00:00Z,date_only,2026-08-03T23:04:30Z,https://cnoinc.wd5.myworkdayjobs.com/Careers/job/Carmel-IN/Artificial-Intelligence--AI--IT-Intern-2027---REMOTE_JR170389
workday:idexx:/job/Westbrook-ME/Security-Operations--Cybersecurity--internship_J-053268,IDEXX,Security Operations (Cybersecurity) internship,Not stated,True,,Internship,,Security,"Westbrook, ME",unknown,,$20–$30/hr,,2026-08-03T00:00:00Z,date_only,2026-08-03T21:45:12Z,https://idexx.wd1.myworkdayjobs.com/IDEXX/job/Westbrook-ME/Security-Operations--Cybersecurity--internship_J-053268
workday:microchiphr:/job/TX---Houston---Compaq-Center-Dr/Intern-Engineering--Firmware-Development-_R3372-26,Microchip Technology,Intern-Engineering (Firmware Development),Not stated,True,,Internship,,Hardware,TX - Houston - Compaq Center Dr,unknown,143,,Python; Java; C++; C#; JavaScript; Linux,2026-08-03T00:00:00Z,date_only,2026-08-03T18:22:46Z,https://microchiphr.wd5.myworkdayjobs.com/external/job/TX---Houston---Compaq-Center-Dr/Intern-Engineering--Firmware-Development-_R3372-26
workday:pentair:/job/Golden-Valley-MN/IT---Cybersecurity-Leadership-Development-Internship-Program----Summer-2027_R23700,Pentair,IT & Cybersecurity Leadership Development Internship Program -  Summer 2027,Summer 2027,False,,Internship,,Security,"Golden Valley, MN",no-sponsorship,,$31/hr,,2026-08-03T00:00:00Z,date_only,2026-08-04T11:45:26Z,https://pentair.wd5.myworkdayjobs.com/pentair_careers/job/Golden-Valley-MN/IT---Cybersecurity-Leadership-Development-Internship-Program----Summer-2027_R23700
ashby:yotta:09821a51-fbe6-42a7-a566-0d2b5d40fae3,Yotta Labs,Research Engineer Intern - AI Systems,Not stated,True,,Internship,,Data & ML/AI,United States,unknown,,,Python; C++; PyTorch; LLMs; CUDA; AWS; Git,2026-08-02T16:29:42.695+00:00,exact,2026-08-03T13:31:00Z,https://jobs.ashbyhq.com/yotta/09821a51-fbe6-42a7-a566-0d2b5d40fae3
workday:copart:/job/Dallas-TX---Headquarters/Software-Engineering-Intern_JR110353,Copart,Software Engineering Intern,Not stated,True,,Internship,,Software,"Dallas, TX - Headquarters",unknown,83,,Python; Java; TypeScript; JavaScript; SQL; LLMs; React; Next.js,2026-08-02T00:00:00Z,date_only,2026-08-03T06:26:44Z,https://copart.wd12.myworkdayjobs.com/copart/job/Dallas-TX---Headquarters/Software-Engineering-Intern_JR110353
greenhouse:hyannisportresearch:7822989003,HPR (Hyannis Port Research),Software Engineering Intern - Summer 2027,Summer 2027,False,,Internship,,Software,"Needham, MA",unknown,,$42/hr,Python; Java; Bash; Linux,2026-08-01T12:00:00-04:00,exact,2026-08-01T16:05:59Z,https://job-boards.greenhouse.io/hyannisportresearch/jobs/7822989003
ashby:heliux:ff2b6f4b-00d0-4afe-b4f5-2dbf443409ef,Heliux,"Software Engineer (Internship, Summer 2027)",Summer 2027,False,,Internship,,Software,"HQ (San Francisco, CA)",unknown,,,Python; Java; Rust; TypeScript,2026-07-31T01:21:06.637+00:00,exact,2026-07-31T12:01:37Z,https://jobs.ashbyhq.com/heliux/ff2b6f4b-00d0-4afe-b4f5-2dbf443409ef
ashby:melius:b61f063a-4f94-4e50-a4ef-05aaab552280,Melius,Software Engineering Intern [Spring/Summer 2027],Summer 2027,False,,Internship,,Software,New York City,unknown,,$11K per month,TypeScript; LLMs; React; Next.js; PostgreSQL,2026-07-31T14:00:47.682+00:00,exact,2026-07-31T16:05:57Z,https://jobs.ashbyhq.com/melius/b61f063a-4f94-4e50-a4ef-05aaab552280
